0.0,0.379104292052907,0.8060431229379134,0.3991175188123573
28.0,0.7931618876533778,0.37260980707948715,1.1261216843192203
31.0,1.5049471528541998,1.2420377523966457,0.35794623046240204
41.0,2.17386721617813,1.58684928651048,0.9912626559625309
49.0,0.3390550517706009,0.8212862697352696,1.05796813807384
58.0,1.4317151711358436,0.3258155843663974,1.8199729005133356
60.0,1.0932830958015296,1.4560374684288897,1.5580317354900415
63.0,0.5375045643794011,0.795313327587201,0.38872709142632333
68.0,1.4130194000192302,0.6449280671754166,1.531594420132722
75.0,0.5311604857310319,0.15088357771780767,1.191353711542412
76.0,1.3057374737006722,1.5151347717054235,2.3615916354059494
83.0,0.6632416050341836,1.3705355804396564,0.7043933275002835
85.0,0.830936858022364,1.80422370722379,0.8576539811682836
126.0,1.0536339523313913,1.1890195628378628,2.4818729351193864
133.0,1.5600573214659565,1.5633186883269583,1.948932579840017
